Unnamed: 0,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)","pH, water, unfiltered, field, standard units (Maximum)","pH, water, unfiltered, field, standard units (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)","Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)","Temperature, water, degrees Celsius (Mean)","Temperature, water, degrees Celsius (Minimum)","Temperature, water, degrees Celsius (Maximum)",Water Quality,Training,Location ID,Date
26,0.0035282651072124,0.9102564102564102,0.0030451866404715,0.00328125,0.7302631578947368,0.878048780487805,0.8257575757575758,0.84251968503937,0.2875,0.2788461538461538,0.2936046511627907,0.6666666666666666,True,2336728,2016-01-28
63,0.0034502923976608,0.9102564102564102,0.0027111984282907,0.00291015625,0.7565789473684211,0.878048780487805,0.8409090909090909,0.8503937007874017,0.259375,0.2307692307692307,0.2732558139534884,0.6759259259259258,True,2336728,2016-01-29
100,0.0026900584795321,0.9230769230769232,0.0026522593320235,0.00267578125,0.7565789473684211,0.8902439024390244,0.8409090909090909,0.84251968503937,0.259375,0.2211538461538461,0.2819767441860465,0.6759259259259258,True,2336728,2016-01-30
137,0.0026315789473684,0.9230769230769232,0.0025933202357563,0.0026171875,0.7302631578947368,0.8902439024390244,0.8106060606060606,0.8110236220472442,0.303125,0.2756410256410256,0.3197674418604651,0.6759259259259258,True,2336728,2016-01-31
174,0.0025925925925925,0.9230769230769232,0.0025736738703339,0.002578125,0.6907894736842105,0.8902439024390244,0.7727272727272727,0.7716535433070867,0.371875,0.3461538461538462,0.3837209302325581,0.6851851851851851,True,2336728,2016-02-01
211,0.0028070175438596,0.9230769230769232,0.0025540275049115,0.00259765625,0.6776315789473685,0.8902439024390244,0.7500000000000001,0.7322834645669293,0.421875,0.391025641025641,0.433139534883721,0.6851851851851851,True,2336728,2016-02-02
248,0.0025536062378167,0.8461538461538461,0.0006090373280943,0.0014453125,0.6513157894736843,0.8292682926829269,0.7272727272727273,0.7244094488188976,0.471875,0.4487179487179487,0.4796511627906977,0.6759259259259258,True,2336728,2016-02-03
285,0.0021637426900584,0.8846153846153847,0.0014538310412573,0.00189453125,0.6776315789473685,0.853658536585366,0.7575757575757576,0.7637795275590551,0.375,0.3301282051282052,0.4069767441860465,0.6574074074074073,True,2336728,2016-02-04
322,0.0023781676413255,0.8974358974358975,0.002180746561886,0.0023046875,0.743421052631579,0.8658536585365854,0.8257575757575758,0.8110236220472442,0.275,0.25,0.2994186046511628,0.6666666666666666,True,2336728,2016-02-05
359,0.0024756335282651,0.9102564102564102,0.0023968565815324,0.00244140625,0.7565789473684211,0.878048780487805,0.8484848484848485,0.8582677165354331,0.25,0.2179487179487179,0.2645348837209302,0.6666666666666666,True,2336728,2016-02-06
396,0.0025341130604288,0.9102564102564102,0.0024950884086444,0.00251953125,0.7565789473684211,0.878048780487805,0.8409090909090909,0.8582677165354331,0.24375,0.2083333333333333,0.2645348837209302,0.6666666666666666,True,2336728,2016-02-07
433,0.0027875243664717,0.9230769230769232,0.0025343811394891,0.002578125,0.743421052631579,0.878048780487805,0.8333333333333334,0.8503937007874017,0.246875,0.2307692307692307,0.2587209302325581,0.6666666666666666,True,2336728,2016-02-08
470,0.0026315789473684,0.9102564102564102,0.0025933202357563,0.00259765625,0.7697368421052632,0.878048780487805,0.8560606060606062,0.8582677165354331,0.20625,0.1666666666666666,0.2238372093023256,0.6666666666666666,True,2336728,2016-02-09
507,0.0026510721247563,0.9102564102564102,0.0026326129666011,0.00263671875,0.8157894736842106,0.878048780487805,0.9090909090909092,0.9133858267716536,0.15,0.1217948717948717,0.1715116279069767,0.6759259259259258,True,2336728,2016-02-10
544,0.0026510721247563,0.9230769230769232,0.0026522593320235,0.00263671875,0.8026315789473684,0.878048780487805,0.893939393939394,0.8976377952755906,0.178125,0.1346153846153846,0.2209302325581395,0.6759259259259258,True,2336728,2016-02-11
581,0.0026510721247563,0.9230769230769232,0.0026522593320235,0.00263671875,0.7697368421052632,0.878048780487805,0.8560606060606062,0.8582677165354331,0.23125,0.1955128205128205,0.2703488372093023,0.6759259259259258,True,2336728,2016-02-12
618,0.0026705653021442,0.9102564102564102,0.0026522593320235,0.00265625,0.7828947368421053,0.878048780487805,0.8712121212121212,0.8582677165354331,0.2125,0.1858974358974359,0.2325581395348837,0.6759259259259258,True,2336728,2016-02-13
655,0.0026510721247563,0.9230769230769232,0.0026522593320235,0.00265625,0.8157894736842106,0.878048780487805,0.9015151515151516,0.905511811023622,0.18125,0.1442307692307692,0.2122093023255814,0.6759259259259258,True,2336728,2016-02-14
692,0.00270955165692,0.8974358974358975,0.0011001964636542,0.0025390625,0.7894736842105263,0.878048780487805,0.8863636363636364,0.8976377952755906,0.19375,0.1762820512820513,0.2063953488372093,0.6759259259259258,True,2336728,2016-02-15
729,0.0018323586744639,0.8717948717948718,0.0008644400785854,0.00134765625,0.7960526315789473,0.853658536585366,0.8636363636363638,0.8267716535433072,0.23125,0.1858974358974359,0.2703488372093023,0.6574074074074073,True,2336728,2016-02-16
766,0.0023001949317738,0.8974358974358975,0.0018467583497053,0.002109375,0.7302631578947368,0.8658536585365854,0.8106060606060606,0.8267716535433072,0.2875,0.2628205128205128,0.3139534883720931,0.6666666666666666,True,2336728,2016-02-17
