Unnamed: 0,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)","pH, water, unfiltered, field, standard units (Maximum)","pH, water, unfiltered, field, standard units (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)","Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)","Temperature, water, degrees Celsius (Mean)","Temperature, water, degrees Celsius (Minimum)","Temperature, water, degrees Celsius (Maximum)",Water Quality,Training,Location ID,Date
13,0.0021832358674463,0.8717948717948718,0.0021218074656188,0.0021484375,0.6973684210526316,0.8414634146341464,0.7954545454545455,0.8110236220472442,0.303125,0.2852564102564103,0.311046511627907,0.6388888888888888,True,2207135,2016-01-28
50,0.0021052631578947,0.8717948717948718,0.0021021611001964,0.002109375,0.7302631578947368,0.8414634146341464,0.8106060606060606,0.8188976377952757,0.271875,0.2339743589743589,0.2965116279069767,0.6481481481481481,True,2207135,2016-01-29
87,0.0021052631578947,0.8717948717948718,0.0021021611001964,0.00208984375,0.7368421052631579,0.8414634146341464,0.8181818181818182,0.8188976377952757,0.275,0.2243589743589743,0.3081395348837209,0.6481481481481481,True,2207135,2016-01-30
124,0.0020857699805068,0.8717948717948718,0.002082514734774,0.00208984375,0.7105263157894738,0.8414634146341464,0.7954545454545455,0.7952755905511811,0.3125,0.2756410256410256,0.3401162790697674,0.6481481481481481,True,2207135,2016-01-31
161,0.0021052631578947,0.8846153846153847,0.002082514734774,0.00208984375,0.6710526315789473,0.8414634146341464,0.7500000000000001,0.7637795275590551,0.38125,0.358974358974359,0.3924418604651163,0.6481481481481481,True,2207135,2016-02-01
198,0.0021052631578947,0.8846153846153847,0.002082514734774,0.00208984375,0.6513157894736843,0.8414634146341464,0.7348484848484849,0.7322834645669293,0.425,0.3942307692307693,0.4418604651162791,0.6481481481481481,True,2207135,2016-02-02
235,0.0025536062378167,0.8076923076923077,0.0005108055009823,0.001328125,0.638157894736842,0.8048780487804879,0.7121212121212122,0.7007874015748032,0.453125,0.4230769230769231,0.4593023255813954,0.6666666666666666,True,2207135,2016-02-03
272,0.0018908382066276,0.8461538461538461,0.0013359528487229,0.00162109375,0.6776315789473685,0.8292682926829269,0.7500000000000001,0.7559055118110236,0.36875,0.3237179487179487,0.3837209302325581,0.6296296296296295,True,2207135,2016-02-04
309,0.002027290448343,0.8717948717948718,0.0019056974459724,0.001953125,0.7302631578947368,0.8292682926829269,0.8181818181818182,0.8110236220472442,0.278125,0.25,0.2936046511627907,0.6388888888888888,True,2207135,2016-02-05
346,0.002027290448343,0.8717948717948718,0.0020235756385068,0.00201171875,0.743421052631579,0.8414634146341464,0.8333333333333334,0.84251968503937,0.259375,0.2211538461538461,0.2790697674418604,0.6388888888888888,True,2207135,2016-02-06
