Unnamed: 0,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)","pH, water, unfiltered, field, standard units (Maximum)","pH, water, unfiltered, field, standard units (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)","Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)","Temperature, water, degrees Celsius (Mean)","Temperature, water, degrees Celsius (Minimum)","Temperature, water, degrees Celsius (Maximum)",Water Quality,Training,Location ID,Date
2,0.0013255360623781,0.8846153846153847,0.0011984282907662,0.00125,0.6776315789473685,0.853658536585366,0.7500000000000001,0.7559055118110236,0.3,0.2980769230769231,0.2877906976744186,0.6481481481481481,True,2198950,2016-01-28
39,0.001345029239766,0.8717948717948718,0.0011787819253438,0.00125,0.6578947368421053,0.8414634146341464,0.7348484848484849,0.7401574803149606,0.296875,0.2948717948717949,0.2848837209302325,0.6481481481481481,True,2198950,2016-01-29
76,0.0013840155945419,0.8846153846153847,0.0011787819253438,0.00125,0.6513157894736843,0.853658536585366,0.7424242424242425,0.7559055118110236,0.3,0.2948717948717949,0.2906976744186046,0.6481481481481481,True,2198950,2016-01-30
113,0.001345029239766,0.8846153846153847,0.0011984282907662,0.00125,0.6578947368421053,0.853658536585366,0.7424242424242425,0.7559055118110236,0.30625,0.3044871794871795,0.2906976744186046,0.6481481481481481,True,2198950,2016-01-31
150,0.0013645224171539,0.8846153846153847,0.0011984282907662,0.00125,0.6513157894736843,0.853658536585366,0.7348484848484849,0.7401574803149606,0.321875,0.3173076923076923,0.3255813953488372,0.6481481481481481,True,2198950,2016-02-01
187,0.0013645224171539,0.8846153846153847,0.0011787819253438,0.00125,0.638157894736842,0.853658536585366,0.7196969696969697,0.7244094488188976,0.35625,0.3461538461538462,0.3575581395348837,0.6481481481481481,True,2198950,2016-02-02
224,0.0013840155945419,0.8846153846153847,0.0011787819253438,0.00125,0.625,0.8414634146341464,0.7045454545454546,0.7086614173228347,0.403125,0.3846153846153846,0.4069767441860465,0.6481481481481481,True,2198950,2016-02-03
261,0.0017348927875243,0.8717948717948718,0.001139489194499,0.00126953125,0.5986842105263158,0.8414634146341464,0.6742424242424243,0.6771653543307087,0.428125,0.4230769230769231,0.4098837209302325,0.6481481481481481,True,2198950,2016-02-04
298,0.0017543859649122,0.8717948717948718,0.0011198428290766,0.0012109375,0.5855263157894738,0.8414634146341464,0.6590909090909091,0.6614173228346457,0.396875,0.3878205128205128,0.3837209302325581,0.6388888888888888,True,2198950,2016-02-05
335,0.0017543859649122,0.8717948717948718,0.0011591355599214,0.00123046875,0.6052631578947368,0.8292682926829269,0.6742424242424243,0.6771653543307087,0.359375,0.3493589743589744,0.3546511627906977,0.6388888888888888,True,2198950,2016-02-06
372,0.0018518518518518,0.8717948717948718,0.0011591355599214,0.0012890625,0.618421052631579,0.8292682926829269,0.6969696969696969,0.7007874015748032,0.33125,0.3269230769230769,0.3255813953488372,0.6388888888888888,True,2198950,2016-02-07
409,0.0015594541910331,0.8717948717948718,0.0011787819253438,0.00126953125,0.618421052631579,0.8292682926829269,0.7045454545454546,0.7007874015748032,0.321875,0.3141025641025641,0.3168604651162791,0.6388888888888888,True,2198950,2016-02-08
446,0.0014814814814814,0.8717948717948718,0.0011984282907662,0.0012890625,0.631578947368421,0.8292682926829269,0.7121212121212122,0.7007874015748032,0.3125,0.3012820512820513,0.3052325581395348,0.6388888888888888,True,2198950,2016-02-09
483,0.0016959064327485,0.8717948717948718,0.0012573673870333,0.00134765625,0.6578947368421053,0.8414634146341464,0.7348484848484849,0.7322834645669293,0.271875,0.2628205128205128,0.2732558139534884,0.6388888888888888,True,2198950,2016-02-10
520,0.0016764132553606,0.8717948717948718,0.0012770137524557,0.00138671875,0.6710526315789473,0.8414634146341464,0.7575757575757576,0.7637795275590551,0.259375,0.2371794871794872,0.2587209302325581,0.6481481481481481,True,2198950,2016-02-11
557,0.0018518518518518,0.8717948717948718,0.0012770137524557,0.0013671875,0.6776315789473685,0.8414634146341464,0.7651515151515151,0.7716535433070867,0.271875,0.2628205128205128,0.2732558139534884,0.6481481481481481,True,2198950,2016-02-12
594,0.0015594541910331,0.8846153846153847,0.0013163064833005,0.00138671875,0.6644736842105263,0.8414634146341464,0.7575757575757576,0.7716535433070867,0.28125,0.2756410256410256,0.2761627906976744,0.6481481481481481,True,2198950,2016-02-13
631,0.0014619883040935,0.8846153846153847,0.0013359528487229,0.0013671875,0.6842105263157895,0.853658536585366,0.7727272727272727,0.7716535433070867,0.265625,0.2532051282051282,0.2645348837209302,0.6481481481481481,True,2198950,2016-02-14
668,0.0014424951267056,0.8846153846153847,0.0013359528487229,0.00138671875,0.6907894736842105,0.853658536585366,0.787878787878788,0.7952755905511811,0.2625,0.2532051282051282,0.2645348837209302,0.6481481481481481,True,2198950,2016-02-15
705,0.0015399610136452,0.8846153846153847,0.0013359528487229,0.00142578125,0.6842105263157895,0.853658536585366,0.7727272727272727,0.7716535433070867,0.303125,0.2788461538461538,0.3226744186046512,0.6481481481481481,True,2198950,2016-02-16
742,0.0017738791423001,0.8846153846153847,0.0013752455795677,0.001484375,0.6644736842105263,0.853658536585366,0.7500000000000001,0.7716535433070867,0.328125,0.3173076923076923,0.3343023255813954,0.6481481481481481,True,2198950,2016-02-17
779,0.0076413255360623,0.8846153846153847,0.0013948919449901,0.00224609375,0.6578947368421053,0.853658536585366,0.7424242424242425,0.7480314960629921,0.3375,0.3301282051282052,0.3372093023255814,0.6574074074074073,True,2198950,2016-02-18
816,0.026120857699805,0.8846153846153847,0.0014341846758349,0.0050390625,0.6513157894736843,0.853658536585366,0.7348484848484849,0.7244094488188976,0.34375,0.3365384615384615,0.3372093023255814,0.6759259259259258,True,2198950,2016-02-19
853,0.0057309941520467,0.8846153846153847,0.0014538310412573,0.0023828125,0.6513157894736843,0.853658536585366,0.7348484848484849,0.7480314960629921,0.35625,0.3525641025641026,0.3575581395348837,0.6574074074074073,True,2198950,2016-02-20
890,0.0033528265107212,0.8846153846153847,0.0015127701375245,0.00203125,0.638157894736842,0.853658536585366,0.7121212121212122,0.7165354330708662,0.3875,0.3782051282051282,0.3953488372093023,0.6666666666666666,True,2198950,2016-02-21
927,0.0036062378167641,0.8846153846153847,0.0015717092337917,0.00228515625,0.618421052631579,0.853658536585366,0.6818181818181819,0.6929133858267718,0.421875,0.4102564102564103,0.4244186046511628,0.6574074074074073,True,2198950,2016-02-22
964,0.0057504873294346,0.8846153846153847,0.0016502946954813,0.0026171875,0.5855263157894738,0.8414634146341464,0.6515151515151515,0.6456692913385826,0.45,0.4391025641025641,0.4534883720930233,0.6666666666666666,True,2198950,2016-02-23
1001,0.0062962962962962,0.8846153846153847,0.0017288801571709,0.00279296875,0.5592105263157895,0.853658536585366,0.6212121212121212,0.6299212598425197,0.4875,0.4679487179487179,0.497093023255814,0.6666666666666666,True,2198950,2016-02-24
1038,0.0045614035087719,0.8846153846153847,0.0017681728880157,0.00228515625,0.5526315789473685,0.8414634146341464,0.6212121212121212,0.6141732283464567,0.478125,0.4711538461538461,0.4767441860465116,0.6574074074074073,True,2198950,2016-02-25
1075,0.0243664717348927,0.8846153846153847,0.0019449901768172,0.0058984375,0.5526315789473685,0.853658536585366,0.6136363636363636,0.6062992125984252,0.446875,0.4423076923076923,0.433139534883721,0.6574074074074073,True,2198950,2016-02-26
1112,0.0506822612085769,0.8846153846153847,0.0019646365422396,0.01142578125,0.5657894736842105,0.853658536585366,0.6212121212121212,0.5748031496062992,0.43125,0.4230769230769231,0.4156976744186046,0.6666666666666666,True,2198950,2016-02-27
1149,0.0495126705653021,0.8974358974358975,0.0017878192534381,0.00916015625,0.5921052631578948,0.853658536585366,0.6439393939393939,0.5905511811023623,0.41875,0.4102564102564103,0.4069767441860465,0.6666666666666666,True,2198950,2016-02-28
1186,0.0253411306042884,0.8846153846153847,0.0017878192534381,0.0062109375,0.5986842105263158,0.853658536585366,0.6666666666666667,0.6456692913385826,0.4125,0.4038461538461538,0.4011627906976744,0.6666666666666666,True,2198950,2016-02-29
1223,0.0189278752436647,0.8974358974358975,0.0016306483300589,0.00447265625,0.611842105263158,0.853658536585366,0.6818181818181819,0.6692913385826772,0.415625,0.4102564102564103,0.4069767441860465,0.6666666666666666,True,2198950,2016-03-01
1260,0.023391812865497,0.8974358974358975,0.0015520628683693,0.00443359375,0.618421052631579,0.853658536585366,0.6893939393939394,0.6850393700787402,0.421875,0.4166666666666667,0.4186046511627907,0.6759259259259258,True,2198950,2016-03-02
1297,0.0541910331384015,0.8974358974358975,0.0015324165029469,0.013359375,0.611842105263158,0.853658536585366,0.6742424242424243,0.6771653543307087,0.425,0.4198717948717949,0.4156976744186046,0.6666666666666666,True,2198950,2016-03-03
1334,0.1,0.8846153846153847,0.0015520628683693,0.0203125,0.5921052631578948,0.853658536585366,0.6590909090909091,0.6299212598425197,0.428125,0.4326923076923077,0.4127906976744186,0.6759259259259258,True,2198950,2016-03-04
1371,0.117933723196881,0.8846153846153847,0.0015913555992141,0.029296875,0.5789473684210527,0.853658536585366,0.6363636363636365,0.5984251968503937,0.425,0.4198717948717949,0.4069767441860465,0.6759259259259258,True,2198950,2016-03-05
1408,0.0676413255360623,0.8846153846153847,0.0016502946954813,0.01673828125,0.5789473684210527,0.853658536585366,0.6363636363636365,0.6062992125984252,0.428125,0.4262820512820513,0.4127906976744186,0.6851851851851851,True,2198950,2016-03-06
1445,0.0395711500974658,0.8846153846153847,0.0016895874263261,0.00931640625,0.5855263157894738,0.853658536585366,0.6439393939393939,0.5984251968503937,0.434375,0.4326923076923077,0.4302325581395349,0.6759259259259258,True,2198950,2016-03-07
1482,0.0175243664717348,0.8846153846153847,0.0015913555992141,0.00576171875,0.5921052631578948,0.853658536585366,0.6439393939393939,0.6220472440944883,0.45625,0.4455128205128205,0.4622093023255814,0.6759259259259258,True,2198950,2016-03-08
1519,0.0080506822612085,0.8717948717948718,0.0015324165029469,0.00376953125,0.5855263157894738,0.853658536585366,0.6363636363636365,0.6299212598425197,0.478125,0.4647435897435897,0.4796511627906977,0.6666666666666666,True,2198950,2016-03-09
1556,0.0053216374269005,0.8717948717948718,0.0015324165029469,0.00263671875,0.5789473684210527,0.853658536585366,0.6287878787878789,0.6299212598425197,0.503125,0.4871794871794871,0.5174418604651163,0.6574074074074073,True,2198950,2016-03-10
1593,0.0037231968810916,0.8717948717948718,0.0015520628683693,0.00197265625,0.5592105263157895,0.8414634146341464,0.6136363636363636,0.6141732283464567,0.540625,0.5192307692307693,0.5494186046511628,0.6574074074074073,True,2198950,2016-03-11
1630,0.0025536062378167,0.8717948717948718,0.0015520628683693,0.001875,0.5526315789473685,0.8414634146341464,0.5984848484848485,0.5905511811023623,0.565625,0.5480769230769231,0.5668604651162791,0.6574074074074073,True,2198950,2016-03-12
1667,0.0027485380116959,0.8717948717948718,0.0015520628683693,0.001875,0.5328947368421053,0.8414634146341464,0.5757575757575758,0.5748031496062992,0.58125,0.576923076923077,0.5668604651162791,0.6481481481481481,True,2198950,2016-03-13
1704,0.0023391812865497,0.8717948717948718,0.0015520628683693,0.00181640625,0.5131578947368421,0.8414634146341464,0.5606060606060607,0.5511811023622047,0.6,0.592948717948718,0.5843023255813954,0.6481481481481481,True,2198950,2016-03-14
1741,0.0036647173489278,0.8717948717948718,0.0015520628683693,0.00201171875,0.5,0.8414634146341464,0.5530303030303031,0.5354330708661418,0.6125,0.6121794871794872,0.5930232558139534,0.6481481481481481,True,2198950,2016-03-15
1778,0.0081091617933723,0.8717948717948718,0.0015913555992141,0.002578125,0.5,0.8414634146341464,0.5454545454545455,0.5433070866141733,0.621875,0.6217948717948718,0.6046511627906977,0.6481481481481481,True,2198950,2016-03-16
1815,0.0239766081871345,0.8717948717948718,0.0015913555992141,0.00623046875,0.4802631578947368,0.8414634146341464,0.5227272727272728,0.5039370078740159,0.621875,0.6314102564102564,0.5930232558139534,0.6481481481481481,True,2198950,2016-03-17
1852,0.0426900584795321,0.8717948717948718,0.0016306483300589,0.01115234375,0.4671052631578947,0.8414634146341464,0.5,0.4488188976377953,0.61875,0.625,0.5843023255813954,0.6574074074074073,True,2198950,2016-03-18
1889,0.0656920077972709,0.8717948717948718,0.0016895874263261,0.01857421875,0.4473684210526316,0.8414634146341464,0.4848484848484849,0.4488188976377953,0.609375,0.6185897435897436,0.5784883720930233,0.6574074074074073,True,2198950,2016-03-19
1926,0.0654970760233918,0.8717948717948718,0.0017681728880157,0.0216796875,0.4605263157894737,0.8414634146341464,0.4848484848484849,0.4330708661417323,0.6,0.5961538461538463,0.5697674418604651,0.6574074074074073,True,2198950,2016-03-20
1963,0.0430799220272904,0.8717948717948718,0.00188605108055,0.01349609375,0.5,0.8414634146341464,0.5303030303030303,0.4881889763779528,0.55625,0.5512820512820513,0.5406976744186047,0.6666666666666666,True,2198950,2016-03-21
