Unnamed: 0,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)","pH, water, unfiltered, field, standard units (Maximum)","pH, water, unfiltered, field, standard units (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)","Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)","Temperature, water, degrees Celsius (Mean)","Temperature, water, degrees Celsius (Minimum)","Temperature, water, degrees Celsius (Maximum)",Water Quality,Training,Location ID,Date
9,0.0042300194931773,0.8846153846153847,0.0038310412573673,0.004140625,0.6973684210526316,0.8414634146341464,0.787878787878788,0.8110236220472442,0.315625,0.3044871794871795,0.3168604651162791,0.6481481481481481,True,2203900,2016-01-28
46,0.0042884990253411,0.8846153846153847,0.0041650294695481,0.00423828125,0.7105263157894738,0.8414634146341464,0.8030303030303031,0.8188976377952757,0.296875,0.2756410256410256,0.311046511627907,0.6388888888888888,True,2203900,2016-01-29
83,0.004307992202729,0.8846153846153847,0.0041257367387033,0.00421875,0.7171052631578948,0.8414634146341464,0.8030303030303031,0.8110236220472442,0.303125,0.2628205128205128,0.3255813953488372,0.6388888888888888,True,2203900,2016-01-30
120,0.0044639376218323,0.8717948717948718,0.0039685658153241,0.00427734375,0.6973684210526316,0.8292682926829269,0.787878787878788,0.7874015748031497,0.340625,0.3076923076923077,0.3604651162790698,0.6481481481481481,True,2203900,2016-01-31
157,0.004307992202729,0.8717948717948718,0.0039292730844793,0.0041015625,0.6644736842105263,0.8414634146341464,0.7500000000000001,0.7716535433070867,0.4,0.3814102564102564,0.4069767441860465,0.6481481481481481,True,2203900,2016-02-01
194,0.0042495126705653,0.8717948717948718,0.0040667976424361,0.00416015625,0.6513157894736843,0.8414634146341464,0.7424242424242425,0.7480314960629921,0.428125,0.4038461538461538,0.436046511627907,0.6388888888888888,True,2203900,2016-02-02
231,0.0043664717348927,0.8205128205128206,0.0004715127701375,0.00248046875,0.6447368421052633,0.8658536585365854,0.7196969696969697,0.7244094488188976,0.4625,0.4391025641025641,0.4912790697674418,0.6666666666666666,True,2203900,2016-02-03
268,0.003625730994152,0.8974358974358975,0.0028094302554027,0.00326171875,0.6776315789473685,0.8658536585365854,0.7575757575757576,0.7559055118110236,0.378125,0.3333333333333333,0.3982558139534883,0.6574074074074073,True,2203900,2016-02-04
305,0.0038986354775828,0.8846153846153847,0.0035952848722986,0.00369140625,0.7171052631578948,0.853658536585366,0.8106060606060606,0.8110236220472442,0.3,0.2756410256410256,0.3052325581395348,0.6481481481481481,True,2203900,2016-02-05
342,0.0039961013645224,0.8846153846153847,0.0038506876227897,0.00390625,0.7236842105263158,0.853658536585366,0.8181818181818182,0.8346456692913387,0.290625,0.2628205128205128,0.3023255813953489,0.6481481481481481,True,2203900,2016-02-06
379,0.0040155945419103,0.8846153846153847,0.0038310412573673,0.00392578125,0.7171052631578948,0.8414634146341464,0.8106060606060606,0.8267716535433072,0.29375,0.2628205128205128,0.3081395348837209,0.6388888888888888,True,2203900,2016-02-07
416,0.0039961013645224,0.8846153846153847,0.0038113948919449,0.00388671875,0.7039473684210527,0.8414634146341464,0.8030303030303031,0.8188976377952757,0.29375,0.2788461538461538,0.3023255813953489,0.6388888888888888,True,2203900,2016-02-08
453,0.0039961013645224,0.8717948717948718,0.0037917485265225,0.0038671875,0.743421052631579,0.8414634146341464,0.8333333333333334,0.84251968503937,0.25625,0.2275641025641025,0.2587209302325581,0.6388888888888888,True,2203900,2016-02-09
490,0.0041130604288499,0.8717948717948718,0.0038506876227897,0.003984375,0.7631578947368421,0.8414634146341464,0.8560606060606062,0.8818897637795275,0.21875,0.1923076923076923,0.2296511627906977,0.6388888888888888,True,2203900,2016-02-10
527,0.0038791423001949,0.8717948717948718,0.0037524557956777,0.00380859375,0.7500000000000001,0.8414634146341464,0.8409090909090909,0.8503937007874017,0.253125,0.2147435897435897,0.2761627906976744,0.6481481481481481,True,2203900,2016-02-11
564,0.0038791423001949,0.8717948717948718,0.0037721021611001,0.00380859375,0.7236842105263158,0.8292682926829269,0.8181818181818182,0.8267716535433072,0.290625,0.2628205128205128,0.3139534883720931,0.6388888888888888,True,2203900,2016-02-12
601,0.0038791423001949,0.8717948717948718,0.0038113948919449,0.003828125,0.7368421052631579,0.8414634146341464,0.8333333333333334,0.84251968503937,0.259375,0.2371794871794872,0.2732558139534884,0.6388888888888888,True,2203900,2016-02-13
