Unnamed: 0,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)","pH, water, unfiltered, field, standard units (Maximum)","pH, water, unfiltered, field, standard units (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)","Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)","Temperature, water, degrees Celsius (Mean)","Temperature, water, degrees Celsius (Minimum)","Temperature, water, degrees Celsius (Maximum)",Water Quality,Training,Location ID,Date
3,0.0140935672514619,0.858974358974359,0.001237721021611,0.00392578125,0.6973684210526316,0.8292682926829269,0.7727272727272727,0.7716535433070867,0.296875,0.2948717948717949,0.2790697674418604,0.6388888888888888,True,2203603,2016-01-28
40,0.0171539961013645,0.858974358974359,0.0014931237721021,0.00470703125,0.6644736842105263,0.8292682926829269,0.7500000000000001,0.7716535433070867,0.296875,0.2980769230769231,0.2790697674418604,0.6388888888888888,True,2203603,2016-01-29
77,0.0643274853801169,0.858974358974359,0.0022396856581532,0.01224609375,0.6710526315789473,0.8414634146341464,0.7500000000000001,0.7401574803149606,0.303125,0.3044871794871795,0.2848837209302325,0.6574074074074073,True,2203603,2016-01-30
114,0.1015594541910331,0.8717948717948718,0.0079764243614931,0.0271484375,0.6710526315789473,0.8414634146341464,0.7500000000000001,0.7401574803149606,0.30625,0.3108974358974359,0.2906976744186046,0.6574074074074073,True,2203603,2016-01-31
151,0.1666666666666666,0.858974358974359,0.0091944990176817,0.046484375,0.6644736842105263,0.8414634146341464,0.7348484848484849,0.7086614173228347,0.321875,0.3141025641025641,0.311046511627907,0.6759259259259258,True,2203603,2016-02-01
188,0.1900584795321637,0.8717948717948718,0.0104125736738703,0.0416015625,0.6513157894736843,0.8414634146341464,0.7272727272727273,0.7086614173228347,0.35,0.3429487179487179,0.3430232558139535,0.6666666666666666,True,2203603,2016-02-02
225,0.2027290448343079,0.858974358974359,0.0093320235756385,0.041015625,0.638157894736842,0.8414634146341464,0.7121212121212122,0.6929133858267718,0.390625,0.375,0.3895348837209302,0.6666666666666666,True,2203603,2016-02-03
262,0.07953216374269,0.858974358974359,0.0046758349705304,0.0271484375,0.611842105263158,0.8414634146341464,0.6818181818181819,0.6692913385826772,0.421875,0.4230769230769231,0.3982558139534883,0.6666666666666666,True,2203603,2016-02-04
299,0.0516569200779727,0.8461538461538461,0.0023968565815324,0.00990234375,0.5986842105263158,0.8292682926829269,0.6590909090909091,0.6535433070866142,0.4,0.3942307692307693,0.3924418604651163,0.6481481481481481,True,2203603,2016-02-05
336,0.0725146198830409,0.858974358974359,0.0023182711198428,0.01291015625,0.611842105263158,0.8292682926829269,0.6742424242424243,0.6614173228346457,0.36875,0.3621794871794872,0.3604651162790698,0.6574074074074073,True,2203603,2016-02-06
