Unnamed: 0,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)","pH, water, unfiltered, field, standard units (Maximum)","pH, water, unfiltered, field, standard units (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)","Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)","Temperature, water, degrees Celsius (Mean)","Temperature, water, degrees Celsius (Minimum)","Temperature, water, degrees Celsius (Maximum)",Water Quality,Training,Location ID,Date
16,0.0030604288499025,0.8974358974358975,0.0024361493123772,0.00255859375,0.6907894736842105,0.853658536585366,0.7803030303030304,0.8031496062992126,0.309375,0.2980769230769231,0.3081395348837209,0.6481481481481481,True,2208493,2016-01-28
53,0.0024171539961013,0.8974358974358975,0.0023575638506876,0.0023828125,0.7105263157894738,0.853658536585366,0.8030303030303031,0.8110236220472442,0.28125,0.2564102564102564,0.2877906976744186,0.6481481481481481,True,2208493,2016-01-29
90,0.0023781676413255,0.8974358974358975,0.0023575638506876,0.00236328125,0.7302631578947368,0.853658536585366,0.8106060606060606,0.8188976377952757,0.278125,0.2339743589743589,0.2994186046511628,0.6574074074074073,True,2208493,2016-01-30
127,0.0023391812865497,0.8974358974358975,0.0023182711198428,0.00232421875,0.7039473684210527,0.853658536585366,0.787878787878788,0.7874015748031497,0.3125,0.2820512820512821,0.3284883720930233,0.6481481481481481,True,2208493,2016-01-31
164,0.00270955165692,0.8974358974358975,0.0023182711198428,0.00236328125,0.6578947368421053,0.853658536585366,0.7424242424242425,0.7480314960629921,0.384375,0.358974358974359,0.3895348837209302,0.6481481481481481,True,2208493,2016-02-01
201,0.0026120857699805,0.8974358974358975,0.002278978388998,0.00234375,0.6447368421052633,0.853658536585366,0.7196969696969697,0.7165354330708662,0.428125,0.4006410256410256,0.436046511627907,0.6574074074074073,True,2208493,2016-02-02
238,0.0038791423001949,0.8205128205128206,0.0005697445972495,0.00162109375,0.625,0.8048780487804879,0.6969696969696969,0.7007874015748032,0.4625,0.4326923076923077,0.4767441860465116,0.6666666666666666,True,2208493,2016-02-03
275,0.0019688109161793,0.8461538461538461,0.0014931237721021,0.0017578125,0.6644736842105263,0.8292682926829269,0.7424242424242425,0.7480314960629921,0.371875,0.3269230769230769,0.3924418604651163,0.6296296296296295,True,2208493,2016-02-04
312,0.0022027290448343,0.8717948717948718,0.001984282907662,0.002109375,0.7105263157894738,0.8292682926829269,0.787878787878788,0.7874015748031497,0.2875,0.2596153846153846,0.2965116279069767,0.6388888888888888,True,2208493,2016-02-05
349,0.0024366471734892,0.8846153846153847,0.0022003929273084,0.00236328125,0.7302631578947368,0.8414634146341464,0.8181818181818182,0.8188976377952757,0.265625,0.2339743589743589,0.2761627906976744,0.6481481481481481,True,2208493,2016-02-06
386,0.0023976608187134,0.8846153846153847,0.002278978388998,0.0023046875,0.7302631578947368,0.8414634146341464,0.8181818181818182,0.8267716535433072,0.259375,0.2243589743589743,0.2761627906976744,0.6481481481481481,True,2208493,2016-02-07
423,0.0023001949317738,0.8846153846153847,0.0022593320235756,0.002265625,0.7171052631578948,0.853658536585366,0.8106060606060606,0.8267716535433072,0.259375,0.2403846153846154,0.2645348837209302,0.6481481481481481,True,2208493,2016-02-08
460,0.0023391812865497,0.8974358974358975,0.002278978388998,0.0023046875,0.743421052631579,0.853658536585366,0.8333333333333334,0.8346456692913387,0.221875,0.1858974358974359,0.2383720930232558,0.6481481481481481,True,2208493,2016-02-09
497,0.0023196881091617,0.8974358974358975,0.0023182711198428,0.0023046875,0.7763157894736843,0.853658536585366,0.8787878787878788,0.8897637795275591,0.171875,0.1442307692307692,0.1802325581395349,0.6574074074074073,True,2208493,2016-02-10
534,0.0023196881091617,0.8974358974358975,0.0023182711198428,0.0023046875,0.7697368421052632,0.853658536585366,0.8636363636363638,0.8661417322834646,0.203125,0.1602564102564102,0.2354651162790697,0.6574074074074073,True,2208493,2016-02-11
571,0.0023196881091617,0.8974358974358975,0.0023182711198428,0.0023046875,0.7368421052631579,0.853658536585366,0.8257575757575758,0.8267716535433072,0.25625,0.2211538461538461,0.2819767441860465,0.6574074074074073,True,2208493,2016-02-12
608,0.0023001949317738,0.8974358974358975,0.0022986247544204,0.0023046875,0.7500000000000001,0.8658536585365854,0.8409090909090909,0.8346456692913387,0.234375,0.2083333333333333,0.2558139534883721,0.6574074074074073,True,2208493,2016-02-13
645,0.0023196881091617,0.8974358974358975,0.0023182711198428,0.0023046875,0.7763157894736843,0.853658536585366,0.8636363636363638,0.8818897637795275,0.203125,0.1666666666666666,0.2209302325581395,0.6574074074074073,True,2208493,2016-02-14
682,0.0023391812865497,0.8846153846153847,0.0009037328094302,0.002265625,0.7763157894736843,0.853658536585366,0.8484848484848485,0.8661417322834646,0.2125,0.1891025641025641,0.2238372093023256,0.6574074074074073,True,2208493,2016-02-15
719,0.0017933723196881,0.858974358974359,0.0007662082514734,0.0013671875,0.7763157894736843,0.8292682926829269,0.8333333333333334,0.8031496062992126,0.246875,0.1858974358974359,0.2906976744186046,0.6388888888888888,True,2208493,2016-02-16
756,0.0020467836257309,0.8846153846153847,0.0018074656188605,0.00193359375,0.7039473684210527,0.8414634146341464,0.787878787878788,0.8031496062992126,0.303125,0.2756410256410256,0.311046511627907,0.6481481481481481,True,2208493,2016-02-17
793,0.0021247563352826,0.8974358974358975,0.0020628683693516,0.0020703125,0.7302631578947368,0.853658536585366,0.8106060606060606,0.8188976377952757,0.284375,0.2403846153846154,0.3052325581395348,0.6481481481481481,True,2208493,2016-02-18
830,0.0021637426900584,0.8974358974358975,0.0021414538310412,0.0021484375,0.7171052631578948,0.853658536585366,0.8030303030303031,0.8031496062992126,0.30625,0.2596153846153846,0.3284883720930233,0.6574074074074073,True,2208493,2016-02-19
867,0.0021832358674463,0.8974358974358975,0.0021414538310412,0.0021484375,0.6973684210526316,0.853658536585366,0.7803030303030304,0.7795275590551182,0.3375,0.3044871794871795,0.3488372093023256,0.6574074074074073,True,2208493,2016-02-20
904,0.0022027290448343,0.8974358974358975,0.0021611001964636,0.00216796875,0.6644736842105263,0.853658536585366,0.7500000000000001,0.7480314960629921,0.3875,0.3717948717948718,0.3866279069767442,0.6574074074074073,True,2208493,2016-02-21
941,0.00270955165692,0.8846153846153847,0.0013163064833005,0.00212890625,0.638157894736842,0.853658536585366,0.7196969696969697,0.7322834645669293,0.421875,0.4198717948717949,0.4098837209302325,0.6574074074074073,True,2208493,2016-02-22
978,0.0019298245614035,0.858974358974359,0.0006876227897838,0.00125,0.6578947368421053,0.8292682926829269,0.7348484848484849,0.7480314960629921,0.4125,0.3846153846153846,0.4040697674418605,0.6481481481481481,True,2208493,2016-02-23
1015,0.0017153996101364,0.858974358974359,0.0008644400785854,0.0012109375,0.6578947368421053,0.8292682926829269,0.7348484848484849,0.7480314960629921,0.396875,0.3621794871794872,0.3924418604651163,0.6388888888888888,True,2208493,2016-02-24
1052,0.0020077972709551,0.8717948717948718,0.0017288801571709,0.0019140625,0.6842105263157895,0.8414634146341464,0.7727272727272727,0.7795275590551182,0.334375,0.3173076923076923,0.3343023255813954,0.6481481481481481,True,2208493,2016-02-25
1089,0.0020467836257309,0.8846153846153847,0.0019646365422396,0.0019921875,0.7105263157894738,0.853658536585366,0.7954545454545455,0.8031496062992126,0.309375,0.2788461538461538,0.3226744186046512,0.6574074074074073,True,2208493,2016-02-26
1126,0.0021637426900584,0.8974358974358975,0.0020628683693516,0.00212890625,0.7171052631578948,0.853658536585366,0.7954545454545455,0.8031496062992126,0.30625,0.2628205128205128,0.3313953488372093,0.6574074074074073,True,2208493,2016-02-27
1163,0.0022027290448343,0.8974358974358975,0.002180746561886,0.00220703125,0.7171052631578948,0.853658536585366,0.787878787878788,0.7795275590551182,0.328125,0.2660256410256411,0.3604651162790698,0.6574074074074073,True,2208493,2016-02-28
1200,0.0022417153996101,0.8974358974358975,0.0022200392927308,0.0022265625,0.6776315789473685,0.853658536585366,0.7500000000000001,0.7480314960629921,0.3875,0.3397435897435897,0.4156976744186046,0.6574074074074073,True,2208493,2016-02-29
1237,0.0023586744639376,0.8846153846153847,0.001237721021611,0.00216796875,0.6644736842105263,0.853658536585366,0.7348484848484849,0.7244094488188976,0.415625,0.375,0.433139534883721,0.6666666666666666,True,2208493,2016-03-01
1274,0.0018713450292397,0.8717948717948718,0.0011787819253438,0.0015234375,0.6513157894736843,0.8414634146341464,0.7272727272727273,0.7244094488188976,0.4,0.3621794871794872,0.4215116279069767,0.6481481481481481,True,2208493,2016-03-02
1311,0.0021442495126705,0.8717948717948718,0.0008251473477406,0.001640625,0.743421052631579,0.853658536585366,0.8030303030303031,0.7716535433070867,0.28125,0.2243589743589743,0.3284883720930233,0.6666666666666666,True,2208493,2016-03-03
1348,0.0018713450292397,0.8717948717948718,0.0010019646365422,0.0015625,0.7236842105263158,0.8414634146341464,0.7954545454545455,0.7795275590551182,0.303125,0.2435897435897435,0.3401162790697674,0.6481481481481481,True,2208493,2016-03-04
1385,0.002027290448343,0.8846153846153847,0.00188605108055,0.00197265625,0.7039473684210527,0.853658536585366,0.7727272727272727,0.7716535433070867,0.334375,0.2788461538461538,0.3662790697674418,0.6574074074074073,True,2208493,2016-03-05
1422,0.0021247563352826,0.8974358974358975,0.0020432220039292,0.00208984375,0.6907894736842105,0.853658536585366,0.7651515151515151,0.7716535433070867,0.365625,0.3141025641025641,0.3924418604651163,0.6574074074074073,True,2208493,2016-03-06
1459,0.0021637426900584,0.8974358974358975,0.0021414538310412,0.0021484375,0.6973684210526316,0.853658536585366,0.7651515151515151,0.7559055118110236,0.375,0.3141025641025641,0.4040697674418605,0.6574074074074073,True,2208493,2016-03-07
1496,0.0022027290448343,0.8974358974358975,0.0021611001964636,0.00216796875,0.6842105263157895,0.853658536585366,0.7500000000000001,0.7401574803149606,0.409375,0.3557692307692308,0.438953488372093,0.6574074074074073,True,2208493,2016-03-08
1533,0.0022027290448343,0.8974358974358975,0.002180746561886,0.0021875,0.6710526315789473,0.853658536585366,0.7272727272727273,0.7086614173228347,0.459375,0.407051282051282,0.4883720930232558,0.6574074074074073,True,2208493,2016-03-09
1570,0.0022027290448343,0.8974358974358975,0.002180746561886,0.0021875,0.6578947368421053,0.853658536585366,0.7045454545454546,0.6929133858267718,0.50625,0.4679487179487179,0.5203488372093023,0.6574074074074073,True,2208493,2016-03-10
1607,0.0022222222222222,0.8974358974358975,0.0022003929273084,0.00220703125,0.6513157894736843,0.853658536585366,0.6969696969696969,0.6771653543307087,0.540625,0.5096153846153847,0.5406976744186047,0.6666666666666666,True,2208493,2016-03-11
1644,0.002261208576998,0.8974358974358975,0.0022003929273084,0.00220703125,0.6710526315789473,0.8658536585365854,0.6969696969696969,0.6692913385826772,0.54375,0.5128205128205129,0.5406976744186047,0.6666666666666666,True,2208493,2016-03-12
1681,0.002261208576998,0.8974358974358975,0.0022003929273084,0.0022265625,0.6710526315789473,0.8658536585365854,0.6818181818181819,0.6692913385826772,0.559375,0.5416666666666666,0.555232558139535,0.6666666666666666,True,2208493,2016-03-13
1718,0.0022222222222222,0.9102564102564102,0.002180746561886,0.00220703125,0.6842105263157895,0.8658536585365854,0.6969696969696969,0.6692913385826772,0.528125,0.4935897435897436,0.5232558139534884,0.6759259259259258,True,2208493,2016-03-14
1755,0.0022417153996101,0.9102564102564102,0.002180746561886,0.00220703125,0.6842105263157895,0.8658536585365854,0.6893939393939394,0.6535433070866142,0.540625,0.4807692307692308,0.563953488372093,0.6759259259259258,True,2208493,2016-03-15
1792,0.0084600389863547,0.9102564102564102,0.0022593320235756,0.0033203125,0.6842105263157895,0.8658536585365854,0.6893939393939394,0.6535433070866142,0.559375,0.5288461538461539,0.5697674418604651,0.6851851851851851,True,2208493,2016-03-16
1829,0.0034113060428849,0.9102564102564102,0.0025343811394891,0.0028125,0.6842105263157895,0.8658536585365854,0.6969696969696969,0.6614173228346457,0.525,0.4711538461538461,0.5348837209302325,0.6759259259259258,True,2208493,2016-03-17
1866,0.0025146198830409,0.9102564102564102,0.0023575638506876,0.00240234375,0.6907894736842105,0.8658536585365854,0.6969696969696969,0.6614173228346457,0.51875,0.4711538461538461,0.5319767441860466,0.6759259259259258,True,2208493,2016-03-18
1903,0.0023391812865497,0.9102564102564102,0.0022986247544204,0.00232421875,0.6578947368421053,0.8658536585365854,0.6818181818181819,0.6614173228346457,0.540625,0.5160256410256411,0.5377906976744187,0.6759259259259258,True,2208493,2016-03-19
1940,0.0023001949317738,0.9102564102564102,0.002278978388998,0.00228515625,0.6776315789473685,0.8658536585365854,0.7121212121212122,0.6614173228346457,0.45625,0.3974358974358974,0.4854651162790697,0.6666666666666666,True,2208493,2016-03-20
1977,0.0023001949317738,0.9102564102564102,0.0022593320235756,0.002265625,0.7171052631578948,0.8658536585365854,0.7575757575757576,0.7401574803149606,0.371875,0.3269230769230769,0.3924418604651163,0.6666666666666666,True,2208493,2016-03-21
2014,0.0023001949317738,0.9102564102564102,0.002278978388998,0.00228515625,0.7171052631578948,0.8658536585365854,0.7575757575757576,0.7322834645669293,0.38125,0.3141025641025641,0.4215116279069767,0.6666666666666666,True,2208493,2016-03-22
2051,0.0023196881091617,0.9102564102564102,0.002278978388998,0.00228515625,0.6973684210526316,0.8658536585365854,0.7348484848484849,0.7007874015748032,0.421875,0.3525641025641026,0.4622093023255814,0.6666666666666666,True,2208493,2016-03-23
2088,0.0033138401559454,0.8974358974358975,0.0020235756385068,0.0023046875,0.6578947368421053,0.8658536585365854,0.6893939393939394,0.6377952755905512,0.475,0.4294871794871795,0.4854651162790697,0.6666666666666666,True,2208493,2016-03-24
2125,0.0021832358674463,0.8717948717948718,0.001984282907662,0.0020703125,0.5789473684210527,0.8414634146341464,0.6136363636363636,0.5984251968503937,0.521875,0.5064102564102565,0.5232558139534884,0.6481481481481481,True,2208493,2016-03-25
2162,0.002261208576998,0.8846153846153847,0.0022003929273084,0.0022265625,0.5986842105263158,0.8414634146341464,0.6439393939393939,0.6141732283464567,0.478125,0.4711538461538461,0.4796511627906977,0.6481481481481481,True,2208493,2016-03-26
2199,0.0023001949317738,0.8974358974358975,0.0022593320235756,0.002265625,0.5921052631578948,0.853658536585366,0.6590909090909091,0.6614173228346457,0.490625,0.4935897435897436,0.4709302325581395,0.6481481481481481,True,2208493,2016-03-27
2236,0.0023196881091617,0.8974358974358975,0.002278978388998,0.0023046875,0.6052631578947368,0.853658536585366,0.6439393939393939,0.6299212598425197,0.525,0.4935897435897436,0.5406976744186047,0.6574074074074073,True,2208493,2016-03-28
2273,0.0023781676413255,0.8974358974358975,0.0023379174852652,0.00236328125,0.631578947368421,0.853658536585366,0.6590909090909091,0.6299212598425197,0.484375,0.4294871794871795,0.502906976744186,0.6574074074074073,True,2208493,2016-03-29
2310,0.0023586744639376,0.8846153846153847,0.0023575638506876,0.00236328125,0.6447368421052633,0.853658536585366,0.6818181818181819,0.6614173228346457,0.478125,0.4262820512820513,0.497093023255814,0.6574074074074073,True,2208493,2016-03-30
2347,0.0024366471734892,0.8717948717948718,0.002278978388998,0.00234375,0.5986842105263158,0.853658536585366,0.6439393939393939,0.6299212598425197,0.515625,0.5064102564102565,0.502906976744186,0.6481481481481481,True,2208493,2016-03-31
2384,0.0025341130604288,0.8461538461538461,0.000746561886051,0.00130859375,0.5592105263157895,0.8170731707317074,0.6212121212121212,0.6220472440944883,0.55,0.5448717948717949,0.5203488372093023,0.6388888888888888,True,2208493,2016-04-01
2421,0.0019493177387914,0.8717948717948718,0.0015913555992141,0.0017578125,0.5723684210526315,0.8292682926829269,0.6363636363636365,0.6456692913385826,0.521875,0.5,0.5116279069767442,0.6388888888888888,True,2208493,2016-04-02
2458,0.0021247563352826,0.8717948717948718,0.0019449901768172,0.00203125,0.625,0.8414634146341464,0.6818181818181819,0.6614173228346457,0.465625,0.4230769230769231,0.4738372093023256,0.6481481481481481,True,2208493,2016-04-03
2495,0.0021832358674463,0.8846153846153847,0.0021414538310412,0.0021484375,0.638157894736842,0.853658536585366,0.6893939393939394,0.6850393700787402,0.4625,0.4038461538461538,0.4912790697674418,0.6481481481481481,True,2208493,2016-04-04
2532,0.0022222222222222,0.8974358974358975,0.0022003929273084,0.00220703125,0.631578947368421,0.853658536585366,0.6893939393939394,0.6850393700787402,0.48125,0.4423076923076923,0.4883720930232558,0.6574074074074073,True,2208493,2016-04-05
2569,0.002261208576998,0.8974358974358975,0.0022200392927308,0.0022265625,0.6578947368421053,0.853658536585366,0.7121212121212122,0.7007874015748032,0.446875,0.4134615384615385,0.4447674418604651,0.6574074074074073,True,2208493,2016-04-06
2606,0.0027290448343079,0.8717948717948718,0.0014931237721021,0.00171875,0.5921052631578948,0.8292682926829269,0.6590909090909091,0.6456692913385826,0.475,0.4391025641025641,0.4883720930232558,0.6574074074074073,True,2208493,2016-04-07
2643,0.0020857699805068,0.8717948717948718,0.0018271119842829,0.00197265625,0.611842105263158,0.8414634146341464,0.6666666666666667,0.6456692913385826,0.475,0.4487179487179487,0.4680232558139535,0.6481481481481481,True,2208493,2016-04-08
2680,0.0022027290448343,0.8974358974358975,0.0021021611001964,0.00216796875,0.6447368421052633,0.853658536585366,0.7121212121212122,0.7007874015748032,0.425,0.391025641025641,0.4302325581395349,0.6481481481481481,True,2208493,2016-04-09
2717,0.0024561403508771,0.8974358974358975,0.0022003929273084,0.00228515625,0.6842105263157895,0.853658536585366,0.7424242424242425,0.7322834645669293,0.371875,0.3429487179487179,0.372093023255814,0.6574074074074073,True,2208493,2016-04-10
2754,0.0024171539961013,0.8846153846153847,0.002278978388998,0.00234375,0.6644736842105263,0.853658536585366,0.7272727272727273,0.6929133858267718,0.409375,0.3685897435897436,0.438953488372093,0.6574074074074073,True,2208493,2016-04-11
2791,0.0024171539961013,0.858974358974359,0.0011591355599214,0.00142578125,0.5921052631578948,0.8292682926829269,0.6590909090909091,0.6535433070866142,0.509375,0.483974358974359,0.5116279069767442,0.6481481481481481,True,2208493,2016-04-12
2828,0.0021247563352826,0.8717948717948718,0.0017288801571709,0.0019921875,0.611842105263158,0.8414634146341464,0.6742424242424243,0.6614173228346457,0.484375,0.4711538461538461,0.4738372093023256,0.6481481481481481,True,2208493,2016-04-13
2865,0.0021637426900584,0.8846153846153847,0.0021414538310412,0.0021484375,0.618421052631579,0.853658536585366,0.6818181818181819,0.6850393700787402,0.49375,0.4743589743589744,0.4941860465116279,0.6481481481481481,True,2208493,2016-04-14
2902,0.0022417153996101,0.8974358974358975,0.0021611001964636,0.0021875,0.625,0.853658536585366,0.6893939393939394,0.6929133858267718,0.475,0.4615384615384615,0.4622093023255814,0.6574074074074073,True,2208493,2016-04-15
2939,0.0023196881091617,0.8974358974358975,0.0022593320235756,0.0023046875,0.625,0.853658536585366,0.6893939393939394,0.6850393700787402,0.490625,0.4615384615384615,0.502906976744186,0.6574074074074073,True,2208493,2016-04-16
2976,0.0023196881091617,0.8974358974358975,0.002278978388998,0.00228515625,0.638157894736842,0.853658536585366,0.6969696969696969,0.6929133858267718,0.478125,0.4262820512820513,0.497093023255814,0.6574074074074073,True,2208493,2016-04-17
3013,0.0023001949317738,0.8974358974358975,0.002278978388998,0.00228515625,0.638157894736842,0.853658536585366,0.6893939393939394,0.6771653543307087,0.490625,0.4326923076923077,0.5174418604651163,0.6574074074074073,True,2208493,2016-04-18
3050,0.0022807017543859,0.8974358974358975,0.0022593320235756,0.002265625,0.631578947368421,0.853658536585366,0.6818181818181819,0.6692913385826772,0.509375,0.4615384615384615,0.5290697674418605,0.6574074074074073,True,2208493,2016-04-19
3087,0.0022807017543859,0.8974358974358975,0.002278978388998,0.00228515625,0.6052631578947368,0.853658536585366,0.6590909090909091,0.6535433070866142,0.546875,0.5128205128205129,0.5465116279069768,0.6574074074074073,True,2208493,2016-04-20
3124,0.0023586744639376,0.8846153846153847,0.0022593320235756,0.00228515625,0.6052631578947368,0.853658536585366,0.6590909090909091,0.6299212598425197,0.540625,0.5,0.5406976744186047,0.6574074074074073,True,2208493,2016-04-21
3161,0.0025536062378167,0.8717948717948718,0.0018271119842829,0.00224609375,0.5526315789473685,0.8414634146341464,0.6136363636363636,0.6220472440944883,0.553125,0.5480769230769231,0.5348837209302325,0.6481481481481481,True,2208493,2016-04-22
3198,0.0022222222222222,0.8717948717948718,0.0013752455795677,0.0016015625,0.5526315789473685,0.8292682926829269,0.6212121212121212,0.6220472440944883,0.559375,0.5288461538461539,0.561046511627907,0.6481481481481481,True,2208493,2016-04-23
3235,0.0021247563352826,0.8717948717948718,0.0018467583497053,0.00201171875,0.5789473684210527,0.8414634146341464,0.6287878787878789,0.6299212598425197,0.559375,0.5192307692307693,0.5697674418604651,0.6481481481481481,True,2208493,2016-04-24
3272,0.0022222222222222,0.8846153846153847,0.0021414538310412,0.0021875,0.5789473684210527,0.853658536585366,0.6363636363636365,0.6299212598425197,0.571875,0.5384615384615385,0.5755813953488372,0.6481481481481481,True,2208493,2016-04-25
3309,0.002261208576998,0.8974358974358975,0.0022396856581532,0.00224609375,0.5723684210526315,0.853658536585366,0.6212121212121212,0.6220472440944883,0.59375,0.5608974358974359,0.5959302325581396,0.6481481481481481,True,2208493,2016-04-26
3346,0.002261208576998,0.8974358974358975,0.0022593320235756,0.002265625,0.5657894736842105,0.853658536585366,0.6212121212121212,0.6141732283464567,0.603125,0.5705128205128206,0.5988372093023256,0.6574074074074073,True,2208493,2016-04-27
3383,0.0023001949317738,0.8974358974358975,0.002278978388998,0.00228515625,0.5526315789473685,0.853658536585366,0.6060606060606061,0.5984251968503937,0.634375,0.6121794871794872,0.6366279069767442,0.6574074074074073,True,2208493,2016-04-28
3420,0.0023391812865497,0.8717948717948718,0.0022986247544204,0.0023046875,0.5592105263157895,0.8414634146341464,0.6060606060606061,0.5905511811023623,0.628125,0.5897435897435898,0.6279069767441862,0.6481481481481481,True,2208493,2016-04-29
