Unnamed: 0,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)","pH, water, unfiltered, field, standard units (Maximum)","pH, water, unfiltered, field, standard units (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)","Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)","Temperature, water, degrees Celsius (Mean)","Temperature, water, degrees Celsius (Minimum)","Temperature, water, degrees Celsius (Maximum)",Water Quality,Training,Location ID,Date
17,0.0023001949317738,0.8974358974358975,0.002278978388998,0.00228515625,0.8223684210526316,0.853658536585366,0.9166666666666669,0.8976377952755906,0.1125,0.0673076923076923,0.1453488372093023,0.6574074074074073,True,2336120,2016-01-28
54,0.0023001949317738,0.8974358974358975,0.002278978388998,0.00228515625,0.8223684210526316,0.8658536585365854,0.9166666666666669,0.8976377952755906,0.1125,0.0673076923076923,0.1453488372093023,0.6666666666666666,True,2336120,2016-01-29
91,0.002027290448343,0.9102564102564102,0.0020235756385068,0.00201171875,0.7763157894736843,0.8658536585365854,0.8560606060606062,0.8582677165354331,0.26875,0.2243589743589743,0.2877906976744186,0.6666666666666666,True,2336120,2016-01-30
128,0.0020077972709551,0.9102564102564102,0.0020039292730844,0.0019921875,0.7500000000000001,0.878048780487805,0.8333333333333334,0.8346456692913387,0.303125,0.2660256410256411,0.3226744186046512,0.6666666666666666,True,2336120,2016-01-31
165,0.0019883040935672,0.9102564102564102,0.001984282907662,0.00197265625,0.7105263157894738,0.878048780487805,0.7954545454545455,0.7952755905511811,0.371875,0.3493589743589744,0.3837209302325581,0.6666666666666666,True,2336120,2016-02-01
202,0.0020467836257309,0.9102564102564102,0.001984282907662,0.00201171875,0.6907894736842105,0.878048780487805,0.7727272727272727,0.7637795275590551,0.41875,0.3878205128205128,0.433139534883721,0.6759259259259258,True,2336120,2016-02-02
239,0.0020077972709551,0.7948717948717949,0.0006090373280943,0.0012109375,0.6513157894736843,0.7804878048780489,0.7196969696969697,0.7244094488188976,0.4625,0.4423076923076923,0.4447674418604651,0.6666666666666666,True,2336120,2016-02-03
276,0.0015009746588693,0.8846153846153847,0.0010019646365422,0.00130859375,0.6710526315789473,0.8170731707317074,0.7424242424242425,0.7401574803149606,0.3875,0.3493589743589744,0.4011627906976744,0.6388888888888888,True,2336120,2016-02-04
313,0.0015009746588693,0.8846153846153847,0.0010019646365422,0.00130859375,0.6710526315789473,0.8170731707317074,0.7424242424242425,0.7401574803149606,0.3875,0.3493589743589744,0.4011627906976744,0.6388888888888888,True,2336120,2016-02-05
350,0.0015009746588693,0.8846153846153847,0.0010019646365422,0.00130859375,0.6710526315789473,0.8170731707317074,0.7424242424242425,0.7401574803149606,0.3875,0.3493589743589744,0.4011627906976744,0.6388888888888888,True,2336120,2016-02-06
387,0.0015009746588693,0.8846153846153847,0.0010019646365422,0.00130859375,0.6710526315789473,0.8170731707317074,0.7424242424242425,0.7401574803149606,0.3875,0.3493589743589744,0.4011627906976744,0.6388888888888888,True,2336120,2016-02-07
424,0.0015009746588693,0.8846153846153847,0.0010019646365422,0.00130859375,0.6710526315789473,0.8170731707317074,0.7424242424242425,0.7401574803149606,0.3875,0.3493589743589744,0.4011627906976744,0.6388888888888888,True,2336120,2016-02-08
461,0.0015009746588693,0.8846153846153847,0.0010019646365422,0.00130859375,0.6710526315789473,0.8170731707317074,0.7424242424242425,0.7401574803149606,0.3875,0.3493589743589744,0.4011627906976744,0.6388888888888888,True,2336120,2016-02-09
498,0.0019883040935672,0.8974358974358975,0.001984282907662,0.0019921875,0.8092105263157896,0.8658536585365854,0.9090909090909092,0.9212598425196852,0.175,0.1474358974358974,0.186046511627907,0.6574074074074073,True,2336120,2016-02-10
535,0.0019883040935672,0.9102564102564102,0.001984282907662,0.0019921875,0.8026315789473684,0.8658536585365854,0.893939393939394,0.8897637795275591,0.203125,0.1602564102564102,0.2296511627906977,0.6666666666666666,True,2336120,2016-02-11
572,0.0019688109161793,0.9102564102564102,0.0019646365422396,0.00197265625,0.7763157894736843,0.878048780487805,0.8636363636363638,0.8582677165354331,0.246875,0.2083333333333333,0.2732558139534884,0.6666666666666666,True,2336120,2016-02-12
609,0.0019688109161793,0.9102564102564102,0.0019646365422396,0.00197265625,0.7828947368421053,0.878048780487805,0.8712121212121212,0.8661417322834646,0.234375,0.2115384615384615,0.2558139534883721,0.6666666666666666,True,2336120,2016-02-13
646,0.0019688109161793,0.9102564102564102,0.001984282907662,0.00197265625,0.8092105263157896,0.878048780487805,0.9015151515151516,0.905511811023622,0.203125,0.1666666666666666,0.2180232558139535,0.6666666666666666,True,2336120,2016-02-14
683,0.0019688109161793,0.8974358974358975,0.0016110019646365,0.001953125,0.7894736842105263,0.878048780487805,0.8787878787878788,0.8897637795275591,0.215625,0.1987179487179487,0.2267441860465116,0.6666666666666666,True,2336120,2016-02-15
720,0.0015984405458089,0.8461538461538461,0.0009233791748526,0.001171875,0.7631578947368421,0.8292682926829269,0.8484848484848485,0.8346456692913387,0.24375,0.2019230769230769,0.2790697674418604,0.6481481481481481,True,2336120,2016-02-16
757,0.0017153996101364,0.8846153846153847,0.0014341846758349,0.00162109375,0.7302631578947368,0.853658536585366,0.8181818181818182,0.8346456692913387,0.296875,0.2692307692307693,0.3139534883720931,0.6574074074074073,True,2336120,2016-02-17
794,0.0018518518518518,0.8974358974358975,0.0017288801571709,0.001796875,0.7565789473684211,0.8658536585365854,0.8409090909090909,0.84251968503937,0.284375,0.2371794871794872,0.3023255813953489,0.6666666666666666,True,2336120,2016-02-18
831,0.0018908382066276,0.8974358974358975,0.0018664047151277,0.00185546875,0.7500000000000001,0.8658536585365854,0.8333333333333334,0.8267716535433072,0.3,0.2564102564102564,0.3255813953488372,0.6666666666666666,True,2336120,2016-02-19
868,0.0019103313840155,0.9102564102564102,0.0019056974459724,0.00189453125,0.7236842105263158,0.8658536585365854,0.8106060606060606,0.8110236220472442,0.328125,0.2948717948717949,0.3430232558139535,0.6666666666666666,True,2336120,2016-02-20
905,0.0019298245614035,0.9102564102564102,0.0019056974459724,0.0019140625,0.6973684210526316,0.8658536585365854,0.7803030303030304,0.7795275590551182,0.375,0.358974358974359,0.377906976744186,0.6666666666666666,True,2336120,2016-02-21
942,0.0019493177387914,0.8974358974358975,0.0016502946954813,0.00189453125,0.6710526315789473,0.8658536585365854,0.7575757575757576,0.7716535433070867,0.409375,0.4102564102564103,0.3953488372093023,0.6666666666666666,True,2336120,2016-02-22
979,0.0016374269005847,0.8333333333333334,0.0007662082514734,0.00103515625,0.6578947368421053,0.8170731707317074,0.7500000000000001,0.7716535433070867,0.40625,0.3942307692307693,0.3866279069767442,0.6481481481481481,True,2336120,2016-02-23
1016,0.001130604288499,0.8461538461538461,0.0008055009823182,0.00095703125,0.6578947368421053,0.8048780487804879,0.7500000000000001,0.7637795275590551,0.39375,0.3782051282051282,0.3895348837209302,0.6203703703703703,True,2336120,2016-02-24
1053,0.0015204678362573,0.858974358974359,0.001139489194499,0.0013671875,0.6907894736842105,0.8414634146341464,0.7803030303030304,0.7795275590551182,0.34375,0.3269230769230769,0.3430232558139535,0.6481481481481481,True,2336120,2016-02-25
1090,0.0015984405458089,0.8846153846153847,0.0015324165029469,0.0015625,0.7236842105263158,0.853658536585366,0.8106060606060606,0.8110236220472442,0.3125,0.2852564102564103,0.3284883720930233,0.6574074074074073,True,2336120,2016-02-26
1127,0.0016569200779727,0.8974358974358975,0.0016110019646365,0.00162109375,0.7368421052631579,0.853658536585366,0.8181818181818182,0.8110236220472442,0.30625,0.2628205128205128,0.3313953488372093,0.6574074074074073,True,2336120,2016-02-27
1164,0.0017153996101364,0.8974358974358975,0.0016699410609037,0.0016796875,0.7368421052631579,0.853658536585366,0.8030303030303031,0.7874015748031497,0.325,0.2660256410256411,0.3604651162790698,0.6574074074074073,True,2336120,2016-02-28
